ID,SCORE,OT,FGM,FGA,FGM3,FGA3,FRM,FRA,OR,DR,AST,TO,STL,BLW,PF
20051417,73.724137931,0.103448275862,25.7931034483,57.0344827586,6.41379310345,18.5517241379,15.724137931,21.8620689655,11.8275862069,25.0,14.3793103448,16.0,5.8275862069,2.55172413793,18.3448275862
20051418,72.0,0.0333333333333,25.8666666667,58.3333333333,6.46666666667,19.3666666667,13.8,20.8333333333,14.2,21.2666666667,12.1666666667,15.5666666667,9.3,2.8,19.4333333333
20051419,62.625,0.0833333333333,22.6666666667,54.2916666667,5.75,16.6666666667,11.5416666667,18.2916666667,11.7916666667,21.25,12.25,16.25,6.29166666667,2.83333333333,19.3333333333
20051420,60.4642857143,0.0,21.7857142857,55.1071428571,5.10714285714,16.4285714286,11.7857142857,18.8928571429,12.5357142857,22.5714285714,13.1071428571,13.1071428571,5.89285714286,2.75,18.1071428571
20051421,70.1538461538,0.0384615384615,24.6538461538,58.5384615385,7.19230769231,20.8461538462,13.6538461538,19.5769230769,12.9615384615,22.3846153846,14.8076923077,15.9230769231,6.84615384615,4.0,18.6923076923
20051422,69.7777777778,0.037037037037,24.8518518519,57.0,4.11111111111,13.962962963,15.962962963,23.037037037,12.1481481481,23.5185185185,10.7407407407,17.7037037037,8.44444444444,5.81481481481,16.4444444444
20051423,65.0344827586,0.0689655172414,22.4827586207,55.275862069,6.86206896552,19.0344827586,13.2068965517,18.5172413793,11.0689655172,23.5172413793,12.7931034483,11.724137931,6.86206896552,1.27586206897,19.7586206897
20051424,72.3214285714,0.107142857143,25.7857142857,58.3214285714,6.53571428571,18.8214285714,14.2142857143,20.25,11.5357142857,24.8214285714,13.7142857143,14.5357142857,6.0,3.75,20.1071428571
20051425,74.4482758621,0.0344827586207,27.7586206897,62.1379310345,8.03448275862,21.9310344828,10.8965517241,18.2068965517,13.7931034483,21.6896551724,15.0344827586,16.5517241379,8.31034482759,2.62068965517,19.9310344828
20051426,68.75,0.0416666666667,23.0,50.7916666667,6.0,17.0416666667,16.75,23.8333333333,9.66666666667,24.9583333333,12.5,19.4166666667,5.875,3.16666666667,20.25
20051427,75.48,0.04,27.4,60.0,5.2,14.44,15.48,24.8,14.0,26.88,14.8,17.64,7.36,4.36,20.32
20051428,66.6666666667,0.0,23.3636363636,46.2121212121,4.39393939394,11.9696969697,15.5454545455,21.7272727273,10.6666666667,23.3636363636,14.3333333333,14.6363636364,5.81818181818,2.75757575758,14.7272727273
20051429,72.34375,0.0625,26.59375,50.65625,5.78125,14.78125,13.375,19.34375,9.59375,24.625,17.15625,12.375,5.59375,2.875,13.78125
20051430,66.7307692308,0.0384615384615,23.8461538462,56.2307692308,6.34615384615,17.7692307692,12.6923076923,17.7692307692,11.0,21.0769230769,11.6538461538,11.4615384615,6.19230769231,3.23076923077,17.8846153846
20051431,75.0,0.030303030303,25.8181818182,55.8484848485,5.90909090909,16.0606060606,17.4545454545,22.0,10.9090909091,22.8787878788,16.3939393939,12.303030303,7.33333333333,2.75757575758,16.9090909091
20051433,70.2580645161,0.129032258065,24.8709677419,56.5483870968,6.74193548387,19.1935483871,13.7741935484,19.935483871,11.1290322581,23.4516129032,13.3548387097,12.8064516129,6.93548387097,4.09677419355,19.935483871
20051434,70.2580645161,0.0967741935484,24.3548387097,53.5806451613,6.67741935484,16.064516129,14.8709677419,20.3225806452,10.9032258065,23.7096774194,15.1612903226,15.2903225806,4.74193548387,1.22580645161,19.2580645161
20051435,71.6129032258,0.0,25.4516129032,54.4516129032,9.58064516129,24.8387096774,11.1290322581,16.3870967742,9.38709677419,24.0322580645,16.0322580645,14.4838709677,6.8064516129,3.03225806452,19.3548387097
20051436,71.84375,0.03125,25.15625,57.875,8.40625,23.46875,13.125,18.1875,12.40625,25.34375,15.40625,11.90625,6.75,1.78125,15.8125
20051437,73.0,0.03125,25.03125,57.5,7.03125,19.5625,15.90625,21.625,14.46875,22.8125,12.03125,12.78125,8.34375,5.5625,18.53125
20051438,72.8275862069,0.172413793103,25.6896551724,59.8620689655,6.51724137931,19.724137931,14.9310344828,21.6551724138,11.6896551724,23.9655172414,12.5517241379,13.6896551724,6.89655172414,3.62068965517,20.6551724138
20051439,69.0714285714,0.0,25.4285714286,58.7142857143,5.60714285714,15.6071428571,12.6071428571,19.4285714286,12.0357142857,21.3928571429,13.3214285714,13.6071428571,9.10714285714,4.64285714286,18.6428571429
20051440,64.0,0.04,23.12,53.64,4.36,14.48,13.4,20.16,10.72,22.2,11.04,17.08,7.52,2.2,18.0
20051441,66.6296296296,0.037037037037,24.2962962963,59.5925925926,6.0,18.8888888889,12.037037037,19.8518518519,13.4074074074,24.0,13.2962962963,18.2222222222,7.92592592593,4.25925925926,20.2222222222
20051442,66.0769230769,0.115384615385,22.8846153846,51.1153846154,5.92307692308,16.6923076923,14.3846153846,21.3846153846,10.6923076923,21.8461538462,12.8076923077,15.6153846154,7.19230769231,2.38461538462,17.6153846154
20051443,76.0714285714,0.178571428571,27.6785714286,59.9642857143,7.78571428571,20.8214285714,12.9285714286,18.3928571429,13.6785714286,20.9285714286,13.6071428571,13.3214285714,7.71428571429,3.89285714286,18.2857142857
20051444,72.9666666667,0.0666666666667,24.7666666667,57.6,7.63333333333,20.5,15.8,22.2,14.3666666667,24.5333333333,12.9666666667,13.3666666667,6.36666666667,1.63333333333,17.9666666667
20051447,62.0666666667,0.0333333333333,23.0666666667,54.2666666667,4.66666666667,15.5666666667,11.2666666667,18.3666666667,12.5,24.1333333333,12.0,14.3333333333,6.33333333333,3.13333333333,16.7666666667
20051448,84.8787878788,0.121212121212,29.2424242424,59.5757575758,7.60606060606,19.0606060606,18.7878787879,27.4545454545,14.0909090909,25.6666666667,16.0909090909,14.6666666667,8.60606060606,3.57575757576,19.3333333333
20051449,86.3823529412,0.0588235294118,31.5588235294,64.9117647059,7.5,19.3823529412,15.7647058824,21.6176470588,14.7352941176,22.4117647059,19.1470588235,14.3235294118,8.20588235294,2.5,20.5882352941
20051450,55.9285714286,0.178571428571,20.7142857143,51.6785714286,5.96428571429,18.0357142857,8.53571428571,13.75,9.14285714286,21.8571428571,12.7857142857,13.8571428571,7.17857142857,3.03571428571,18.2857142857
20051451,65.1034482759,0.0,23.4137931034,53.275862069,5.27586206897,16.3103448276,13.0,17.9310344828,10.7586206897,23.6551724138,13.4482758621,13.4137931034,4.41379310345,1.51724137931,16.0344827586
20051452,71.4571428571,0.114285714286,24.8,55.1428571429,9.11428571429,25.2857142857,12.7428571429,17.1714285714,9.71428571429,20.7142857143,16.5142857143,11.7714285714,8.0,3.71428571429,15.1142857143
20051453,67.0740740741,0.037037037037,23.6666666667,52.7037037037,6.48148148148,17.1111111111,13.2592592593,18.0,9.11111111111,22.2222222222,13.4814814815,13.1851851852,5.66666666667,2.0,18.037037037
20051454,74.1333333333,0.0666666666667,25.5,57.7333333333,7.96666666667,22.6,15.1666666667,21.5,13.0333333333,22.7,13.8,13.4666666667,8.16666666667,3.46666666667,19.3666666667
20051455,71.3103448276,0.0,23.8965517241,51.8275862069,7.27586206897,19.4827586207,16.2413793103,22.4827586207,11.2413793103,25.275862069,15.3103448276,13.8620689655,5.10344827586,2.51724137931,19.0344827586
20051456,64.8275862069,0.103448275862,21.5517241379,52.275862069,5.13793103448,16.8620689655,16.5862068966,22.8620689655,11.275862069,23.7931034483,12.8620689655,17.2413793103,5.51724137931,2.58620689655,18.6206896552
20051457,66.6666666667,0.0666666666667,22.6,51.8,6.83333333333,18.9,14.6333333333,21.3,11.1333333333,23.5666666667,13.9333333333,13.9666666667,7.76666666667,3.63333333333,18.9333333333
20051458,67.3529411765,0.0,23.1764705882,52.6176470588,7.35294117647,18.8235294118,13.6470588235,20.1470588235,10.0588235294,24.5294117647,13.0588235294,11.4411764706,5.26470588235,1.82352941176,15.1764705882
20051459,70.2916666667,0.125,25.4583333333,56.75,5.91666666667,17.7083333333,13.4583333333,21.0,10.7083333333,22.125,14.5416666667,13.9583333333,8.45833333333,2.33333333333,18.2083333333
20051460,63.9333333333,0.133333333333,23.0,49.4666666667,4.33333333333,12.3666666667,13.6,20.3333333333,10.5666666667,22.1333333333,11.6,13.6666666667,4.56666666667,1.66666666667,16.0333333333
20051461,70.9285714286,0.178571428571,24.4285714286,55.25,5.67857142857,16.8571428571,16.3928571429,24.5357142857,12.9285714286,25.7142857143,11.9642857143,16.1428571429,6.07142857143,5.14285714286,20.1428571429
20051462,70.1034482759,0.172413793103,23.7931034483,52.4482758621,7.27586206897,20.6551724138,15.2413793103,20.8275862069,11.4137931034,22.1379310345,15.1724137931,13.724137931,5.72413793103,3.20689655172,17.7931034483
20051463,67.8148148148,0.222222222222,24.1481481481,55.2592592593,4.77777777778,14.1481481481,14.7407407407,22.4444444444,10.8518518519,24.962962963,13.7777777778,14.4444444444,6.48148148148,2.88888888889,18.0
20051464,58.9615384615,0.153846153846,20.6153846154,50.9615384615,4.88461538462,15.5384615385,12.8461538462,19.5384615385,10.5,20.1923076923,9.96153846154,15.5769230769,5.23076923077,4.0,18.1538461538
20061102,63.6896551724,0.0,21.8965517241,45.4137931034,8.75862068966,21.8620689655,11.1379310345,14.8965517241,6.58620689655,17.6551724138,14.2068965517,10.9310344828,7.96551724138,2.06896551724,15.3103448276
20061103,71.4666666667,0.0666666666667,24.3333333333,54.2333333333,7.5,21.0,15.3,21.0333333333,11.0,22.1333333333,15.6333333333,12.5666666667,6.03333333333,2.96666666667,18.9666666667
20061104,70.2580645161,0.0645161290323,24.4516129032,53.6129032258,5.61290322581,16.2903225806,15.7419354839,22.2258064516,12.5483870968,24.064516129,12.2258064516,13.5806451613,6.29032258065,4.90322580645,13.9677419355
20061105,73.9565217391,0.0,25.5217391304,61.1304347826,6.26086956522,19.4347826087,16.652173913,25.5217391304,12.9130434783,25.4347826087,12.1304347826,15.652173913,8.21739130435,5.73913043478,19.6956521739
20061106,66.1666666667,0.0333333333333,22.9666666667,56.2,5.8,18.6333333333,14.4333333333,23.0,13.1666666667,22.4666666667,10.2666666667,15.8666666667,5.96666666667,2.76666666667,21.3333333333
20061107,68.5625,0.09375,23.21875,51.875,6.96875,18.40625,15.15625,21.3125,10.90625,22.6875,12.59375,14.09375,6.53125,2.53125,18.9375
20061108,66.0,0.0,23.2857142857,55.1428571429,6.07142857143,18.7857142857,13.3571428571,20.3571428571,11.3214285714,24.3214285714,12.0357142857,18.2857142857,6.96428571429,3.03571428571,21.8928571429
20061110,63.7931034483,0.0689655172414,22.5862068966,54.2413793103,5.68965517241,16.7586206897,12.9310344828,18.724137931,12.6206896552,22.1034482759,13.0689655172,15.5862068966,6.55172413793,3.06896551724,18.8965517241
20061111,68.1428571429,0.107142857143,23.4285714286,55.75,8.07142857143,22.9285714286,13.2142857143,18.6071428571,12.0357142857,21.4285714286,13.4285714286,15.4285714286,7.5,3.60714285714,19.2142857143
20061112,73.7272727273,0.151515151515,27.5454545455,61.7272727273,4.30303030303,13.4848484848,14.3333333333,20.2121212121,13.7272727273,20.8181818182,14.9090909091,13.2424242424,9.75757575758,3.78787878788,16.6363636364
20061113,67.0714285714,0.142857142857,23.3928571429,54.2857142857,5.64285714286,14.9285714286,14.6428571429,20.2857142857,11.0714285714,22.0357142857,14.3928571429,15.0714285714,6.42857142857,3.21428571429,20.0714285714
20061114,64.0714285714,0.0,21.8214285714,53.1785714286,4.32142857143,13.6785714286,16.1071428571,23.4642857143,13.5,21.1785714286,14.0357142857,15.75,7.75,2.5,18.0714285714
20061115,61.3333333333,0.0,22.3703703704,56.037037037,4.92592592593,15.9259259259,11.6666666667,17.2962962963,9.85185185185,25.037037037,10.8148148148,15.6666666667,7.59259259259,4.33333333333,19.2222222222
20061116,73.71875,0.0625,26.28125,57.40625,5.59375,16.65625,15.5625,22.5,12.1875,22.75,15.46875,13.375,8.3125,6.0625,16.875
20061117,71.8928571429,0.0714285714286,26.0,55.7142857143,5.67857142857,15.7857142857,14.2142857143,21.6785714286,10.5714285714,23.7857142857,13.3571428571,15.5357142857,6.0,2.5,18.6785714286
20061119,54.48,0.16,19.04,48.48,5.48,15.84,10.92,15.84,8.16,20.8,10.84,15.68,5.44,1.6,20.08
20061120,65.5714285714,0.0,23.3571428571,53.8928571429,6.92857142857,19.4642857143,11.9285714286,18.8928571429,12.3928571429,20.6071428571,13.5,15.9285714286,8.07142857143,4.21428571429,19.6428571429
20061122,71.8709677419,0.0967741935484,24.6774193548,54.1935483871,5.48387096774,16.3870967742,17.0322580645,22.8064516129,10.5161290323,22.3225806452,14.0322580645,14.4193548387,7.0,3.0,18.5806451613
20061123,62.5384615385,0.115384615385,22.2307692308,52.1923076923,5.30769230769,14.7692307692,12.7692307692,19.3461538462,11.3846153846,21.5384615385,11.5,14.4230769231,6.84615384615,3.53846153846,22.8461538462
20061124,63.1764705882,0.0588235294118,21.5882352941,54.2941176471,7.88235294118,21.1764705882,12.1176470588,17.5294117647,10.0,21.8823529412,10.9411764706,15.2352941176,6.17647058824,4.23529411765,20.0
20061125,80.6129032258,0.129032258065,28.935483871,58.6774193548,8.41935483871,22.3225806452,14.3225806452,20.7419354839,11.7419354839,23.7096774194,16.7096774194,16.2258064516,7.74193548387,3.54838709677,19.7419354839
20061126,65.4,0.133333333333,23.5333333333,55.8333333333,5.73333333333,17.5666666667,12.6,20.4666666667,11.2333333333,22.0333333333,12.3,15.2666666667,9.2,2.0,19.4666666667
20061127,62.4827586207,0.0689655172414,21.2413793103,55.5862068966,6.1724137931,20.3448275862,13.8275862069,18.6551724138,11.8620689655,21.8275862069,10.1034482759,11.8965517241,7.0,1.68965517241,19.4482758621
20061128,66.9230769231,0.0,22.5384615385,49.6153846154,7.53846153846,20.5769230769,14.3076923077,21.1153846154,10.6538461538,21.5384615385,12.5384615385,12.3461538462,5.80769230769,1.5,18.1923076923
20061129,71.8928571429,0.0714285714286,25.5,58.0,7.92857142857,21.7142857143,12.9642857143,18.25,10.0357142857,25.5357142857,14.25,15.6071428571,5.64285714286,2.10714285714,18.5357142857
20061130,74.3142857143,0.142857142857,26.3714285714,54.1142857143,6.02857142857,16.4,15.5428571429,23.0571428571,12.8571428571,22.5428571429,17.8857142857,13.2285714286,5.97142857143,4.4,16.4571428571
20061131,58.9285714286,0.0714285714286,21.1785714286,51.75,5.35714285714,16.0714285714,11.2142857143,16.9285714286,11.1428571429,23.0714285714,13.4642857143,13.4285714286,6.67857142857,3.0,17.4642857143
20061132,64.7142857143,0.107142857143,21.75,50.4285714286,7.07142857143,18.8571428571,14.1428571429,19.6428571429,7.96428571429,19.5357142857,13.3928571429,16.5714285714,6.25,1.5,24.0714285714
20061133,71.4848484848,0.0909090909091,25.696969697,58.5757575758,5.60606060606,16.696969697,14.4848484848,20.1818181818,12.696969697,24.9090909091,16.1515151515,15.0606060606,8.90909090909,4.57575757576,18.5757575758
20061135,59.7407407407,0.111111111111,20.1851851852,48.7777777778,4.92592592593,17.5185185185,14.4444444444,21.8888888889,9.74074074074,22.3703703704,12.5185185185,16.0740740741,7.03703703704,2.96296296296,17.1851851852
20061137,65.7419354839,0.0645161290323,22.5483870968,48.4193548387,6.06451612903,15.6451612903,14.5806451613,20.8387096774,9.32258064516,22.3225806452,14.2258064516,14.6129032258,8.61290322581,1.64516129032,17.6129032258
20061138,71.6451612903,0.0967741935484,23.6129032258,54.1612903226,6.54838709677,17.8064516129,17.8709677419,23.7419354839,12.4193548387,21.0322580645,12.4516129032,16.1935483871,7.87096774194,2.22580645161,19.6451612903
20061139,68.9677419355,0.193548387097,23.9677419355,51.9032258065,9.12903225806,23.3870967742,11.9032258065,17.0322580645,7.64516129032,18.2258064516,13.4193548387,8.93548387097,6.22580645161,2.35483870968,17.1612903226
20061140,76.9259259259,0.037037037037,27.0,58.7407407407,7.07407407407,18.037037037,15.8518518519,21.8888888889,11.5185185185,23.8888888889,15.8148148148,14.3703703704,6.88888888889,3.55555555556,20.2962962963
20061141,58.962962963,0.111111111111,20.5555555556,51.1111111111,5.03703703704,17.3333333333,12.8148148148,18.8888888889,10.9259259259,21.2962962963,9.96296296296,19.1481481481,6.18518518519,4.37037037037,20.5185185185
20061142,64.7407407407,0.037037037037,22.4074074074,54.0,7.77777777778,21.8518518519,12.1481481481,17.4444444444,11.7407407407,22.6296296296,11.2222222222,15.1111111111,5.25925925926,2.0,18.6666666667
20061143,68.6451612903,0.161290322581,23.1290322581,51.5483870968,5.45161290323,14.5806451613,16.935483871,23.0967741935,9.70967741935,22.6129032258,12.9677419355,12.3870967742,5.22580645161,2.67741935484,16.7096774194
20061144,82.8214285714,0.0714285714286,28.8214285714,65.6071428571,9.85714285714,28.1071428571,15.3214285714,23.9642857143,15.75,23.4642857143,17.0,18.1785714286,7.42857142857,2.60714285714,21.2857142857
20061145,70.6896551724,0.103448275862,25.8275862069,57.0,6.62068965517,19.1724137931,12.4137931034,17.1379310345,10.7586206897,22.0344827586,13.5862068966,13.5862068966,7.37931034483,2.89655172414,17.2413793103
20061147,65.8461538462,0.0384615384615,23.5,54.0384615385,6.34615384615,17.4230769231,12.5,17.5769230769,10.6538461538,21.0,14.8846153846,17.3846153846,6.57692307692,2.53846153846,19.4230769231
20061148,72.4827586207,0.206896551724,24.8620689655,56.0,7.93103448276,20.6206896552,14.8275862069,20.5517241379,13.1034482759,21.1724137931,14.7586206897,12.8275862069,6.58620689655,2.34482758621,15.4482758621
20061149,67.32,0.0,23.2,56.56,6.76,20.4,14.16,20.96,12.04,21.56,11.96,13.24,7.16,2.72,20.12
20061150,69.2333333333,0.1,23.6333333333,58.6666666667,8.6,23.3,13.3666666667,20.6666666667,14.6,23.5666666667,14.0666666667,12.7333333333,6.93333333333,2.56666666667,17.7
20061151,69.3214285714,0.0714285714286,23.6785714286,54.25,5.75,17.9642857143,16.2142857143,24.8571428571,10.6785714286,25.1428571429,12.5,14.3928571429,7.03571428571,2.32142857143,16.7142857143
20061152,68.6666666667,0.1,23.7,57.0666666667,6.8,18.5333333333,14.4666666667,21.0,12.7666666667,19.7,12.3333333333,13.6,8.03333333333,3.26666666667,20.9
20061153,74.0666666667,0.0666666666667,26.6333333333,62.6,5.93333333333,18.5,14.8666666667,19.7666666667,13.0666666667,24.0,13.0666666667,11.7666666667,7.16666666667,5.66666666667,17.2
20061154,62.5185185185,0.111111111111,21.3703703704,55.7407407407,6.25925925926,20.4814814815,13.5185185185,21.4444444444,12.8148148148,20.1111111111,10.5925925926,15.037037037,7.11111111111,3.18518518519,20.4444444444
20061155,73.7931034483,0.172413793103,26.5172413793,61.3448275862,7.24137931034,23.1379310345,13.5172413793,22.0689655172,14.8620689655,21.9655172414,13.9655172414,15.3103448276,10.9655172414,4.37931034483,19.5862068966
20061156,63.1923076923,0.115384615385,22.7692307692,57.6153846154,5.65384615385,17.5,12.0,18.7692307692,13.1153846154,21.8076923077,13.0,16.1538461538,7.92307692308,2.53846153846,20.6923076923
20061157,69.2307692308,0.0384615384615,24.3846153846,53.6153846154,7.34615384615,20.9230769231,13.1153846154,17.4230769231,11.1153846154,21.3076923077,14.2692307692,13.6538461538,6.96153846154,2.11538461538,18.1153846154
20061158,71.5,0.0,25.7307692308,58.9230769231,5.38461538462,17.7307692308,14.6538461538,22.1538461538,15.1923076923,25.1538461538,12.8846153846,16.0769230769,7.57692307692,2.46153846154,18.5
20061159,57.7857142857,0.0714285714286,20.3928571429,50.4642857143,6.14285714286,18.6428571429,10.8571428571,15.8928571429,10.7857142857,21.6785714286,10.5,16.1428571429,5.82142857143,2.71428571429,18.8928571429
20061160,77.3793103448,0.0344827586207,28.0,64.3448275862,8.13793103448,23.5172413793,13.2413793103,20.1724137931,15.8275862069,25.275862069,16.724137931,14.0344827586,8.51724137931,5.75862068966,19.3103448276
20061161,72.5862068966,0.0344827586207,25.275862069,52.3103448276,5.75862068966,15.0,16.275862069,22.2413793103,10.275862069,23.5517241379,15.0344827586,17.275862069,6.89655172414,6.44827586207,20.3793103448
20061162,63.3461538462,0.0384615384615,22.1153846154,50.6538461538,5.84615384615,16.2692307692,13.2692307692,18.1538461538,10.3846153846,23.7307692308,12.2692307692,16.6538461538,4.92307692308,1.84615384615,20.6538461538
20061163,81.7941176471,0.117647058824,29.0588235294,61.4117647059,5.52941176471,15.1176470588,18.1470588235,25.7058823529,15.6764705882,28.0882352941,15.9117647059,14.3823529412,6.61764705882,8.76470588235,15.5
20061164,63.9666666667,0.1,22.2333333333,55.6,5.76666666667,17.4666666667,13.7333333333,19.9666666667,10.2,20.5,9.76666666667,13.0333333333,8.0,1.76666666667,18.3666666667
20061165,62.3703703704,0.0740740740741,21.5555555556,51.1851851852,7.14814814815,19.4444444444,12.1111111111,16.9259259259,9.33333333333,22.6666666667,12.5185185185,14.0740740741,6.88888888889,2.55555555556,18.2222222222
20061166,66.3928571429,0.142857142857,22.1428571429,52.7857142857,7.03571428571,19.7142857143,15.0714285714,21.9285714286,11.4285714286,22.9285714286,13.1071428571,13.3571428571,8.21428571429,3.21428571429,17.0357142857
20061168,78.4285714286,0.214285714286,28.75,61.9642857143,7.71428571429,20.0357142857,13.2142857143,19.9642857143,13.25,24.7142857143,14.9642857143,15.0714285714,6.96428571429,2.10714285714,18.8571428571
20061169,69.2222222222,0.0740740740741,23.3703703704,54.5925925926,5.48148148148,15.8888888889,17.0,23.3703703704,10.8888888889,21.6666666667,13.2962962963,17.7407407407,7.51851851852,2.92592592593,20.4814814815
20061170,75.3214285714,0.107142857143,26.3928571429,61.8214285714,7.25,21.0,15.2857142857,21.5,13.0357142857,19.5357142857,11.9285714286,12.0714285714,9.35714285714,3.60714285714,22.75
20061171,60.4444444444,0.148148148148,22.5555555556,54.4444444444,6.18518518519,17.0740740741,9.14814814815,13.1851851852,10.5925925926,20.4444444444,12.2222222222,13.6296296296,7.0,3.51851851852,19.8518518519
20061172,75.1071428571,0.107142857143,26.7142857143,59.7857142857,8.5,23.7857142857,13.1785714286,17.1785714286,12.3214285714,26.3928571429,17.5,13.1428571429,4.35714285714,1.60714285714,18.3928571429
20061173,63.3666666667,0.1,23.1666666667,54.2,6.13333333333,16.1333333333,10.9,16.4333333333,12.2333333333,23.6333333333,13.3333333333,13.9666666667,4.9,2.86666666667,18.9
20061174,66.1,0.0333333333333,22.9666666667,55.9666666667,7.13333333333,20.7,13.0333333333,20.1,12.2,23.3666666667,12.9666666667,16.2,7.63333333333,3.56666666667,21.2333333333
20061175,57.6363636364,0.030303030303,19.696969697,45.7878787879,5.78787878788,16.696969697,12.4545454545,18.3939393939,9.78787878788,16.8484848485,10.6060606061,12.8484848485,7.75757575758,2.69696969697,15.7272727273
20061176,66.4516129032,0.0967741935484,23.3225806452,52.5483870968,5.70967741935,15.8064516129,14.0967741935,18.8064516129,9.25806451613,25.7741935484,13.2903225806,14.8709677419,4.87096774194,4.16129032258,15.3225806452
20061177,64.8888888889,0.037037037037,23.7407407407,54.037037037,5.33333333333,16.9259259259,12.0740740741,17.2592592593,10.9259259259,22.4074074074,12.6296296296,12.1111111111,5.48148148148,3.88888888889,15.2962962963
20061178,63.2666666667,0.1,23.6666666667,53.6333333333,4.63333333333,13.0333333333,11.3,16.1666666667,12.8,21.3,11.6333333333,13.6666666667,4.66666666667,3.26666666667,18.7666666667
20061179,67.3103448276,0.137931034483,23.275862069,54.9655172414,5.1724137931,14.8620689655,15.5862068966,21.6896551724,14.0,21.3448275862,12.5862068966,15.7586206897,8.03448275862,2.41379310345,16.8275862069
20061180,62.2580645161,0.0645161290323,21.935483871,56.2903225806,5.64516129032,16.9677419355,12.7419354839,19.0,13.8387096774,24.3225806452,11.8064516129,13.4838709677,6.70967741935,5.29032258065,18.0322580645
20061181,81.1388888889,0.0277777777778,27.1944444444,55.8611111111,7.61111111111,19.6944444444,19.1388888889,25.1388888889,9.72222222222,23.7222222222,15.1666666667,13.7777777778,9.36111111111,5.61111111111,17.25
20061182,66.1481481481,0.0,24.0740740741,56.8888888889,6.14814814815,17.8518518519,11.8518518519,16.2222222222,10.7407407407,21.7407407407,14.6666666667,14.1481481481,4.51851851852,3.40740740741,19.037037037
20061183,59.2222222222,0.0740740740741,21.6666666667,51.8518518519,5.2962962963,13.8518518519,10.5925925926,14.4074074074,10.3703703704,21.4074074074,13.1111111111,14.9259259259,6.48148148148,2.51851851852,17.5185185185
20061184,69.5517241379,0.0689655172414,24.7586206897,53.5862068966,7.62068965517,20.8965517241,12.4137931034,17.9655172414,10.0,19.4137931034,13.5172413793,13.1724137931,7.13793103448,2.20689655172,13.9655172414
20061185,65.5357142857,0.0714285714286,22.25,49.7857142857,6.39285714286,17.8571428571,14.6428571429,20.5,10.3214285714,21.2857142857,12.8928571429,17.3571428571,6.0,1.85714285714,19.6071428571
20061186,73.5862068966,0.0689655172414,26.3793103448,54.4827586207,5.48275862069,15.0689655172,15.3448275862,22.4137931034,11.1379310345,21.5517241379,15.6551724138,15.8620689655,6.48275862069,4.27586206897,19.0
20061187,60.7692307692,0.115384615385,20.1538461538,52.5384615385,6.0,20.3076923077,14.4615384615,22.0384615385,12.3076923077,22.2692307692,12.9230769231,15.5384615385,6.84615384615,1.53846153846,19.2307692308
20061189,65.0384615385,0.153846153846,22.5769230769,52.1923076923,6.11538461538,19.0,13.7692307692,20.0,10.2307692308,23.6923076923,13.2692307692,15.6538461538,7.03846153846,2.61538461538,18.6538461538
20061190,81.5714285714,0.107142857143,30.7857142857,65.25,5.82142857143,17.7142857143,14.1785714286,22.0,14.6071428571,24.2142857143,12.1785714286,16.7142857143,10.2857142857,2.71428571429,17.4642857143
20061191,65.3448275862,0.0344827586207,22.0689655172,52.3103448276,6.48275862069,20.1034482759,14.724137931,20.3448275862,9.31034482759,24.5172413793,13.0344827586,16.5517241379,4.65517241379,2.65517241379,19.9310344828
20061192,73.4666666667,0.133333333333,27.1,59.5,6.4,18.2,12.8666666667,19.9,11.5,24.9666666667,15.8,14.8,7.43333333333,6.26666666667,16.7666666667
20061193,72.0714285714,0.0714285714286,25.1785714286,59.2142857143,8.28571428571,21.9285714286,13.4285714286,17.9642857143,11.2142857143,20.8214285714,12.8928571429,11.6071428571,6.85714285714,2.39285714286,19.7857142857
20061194,73.3928571429,0.0714285714286,26.6428571429,56.1428571429,7.71428571429,19.3214285714,12.3928571429,18.0714285714,11.1071428571,20.9642857143,15.75,15.0714285714,8.07142857143,1.96428571429,18.3214285714
20061196,78.2564102564,0.025641025641,27.2051282051,54.358974359,7.41025641026,18.9230769231,16.4358974359,22.1025641026,10.7948717949,25.1538461538,16.6666666667,14.3846153846,7.61538461538,5.30769230769,15.9230769231
20061197,66.6,0.0666666666667,23.0333333333,52.8333333333,4.46666666667,14.5333333333,16.0666666667,22.9,12.4666666667,22.9666666667,10.2666666667,18.0333333333,8.3,1.63333333333,17.2
20061198,61.2962962963,0.185185185185,21.4074074074,52.5555555556,5.88888888889,17.4814814815,12.5925925926,20.8518518519,10.8888888889,24.037037037,11.8518518519,17.8518518519,6.07407407407,3.33333333333,23.2962962963
20061199,77.3928571429,0.107142857143,26.8928571429,55.8571428571,6.32142857143,16.6428571429,17.2857142857,24.4285714286,11.0714285714,22.2857142857,13.6785714286,16.1071428571,9.03571428571,2.5,19.1785714286
20061200,67.75,0.1875,23.3125,54.5625,7.46875,20.25,13.65625,19.90625,11.9375,21.84375,13.375,12.78125,5.46875,3.8125,16.90625
20061201,73.8214285714,0.107142857143,25.0714285714,61.2142857143,9.46428571429,26.9285714286,14.2142857143,20.0,11.8571428571,22.7142857143,14.0714285714,13.4642857143,8.17857142857,3.85714285714,17.3571428571
20061202,69.24,0.08,24.08,53.64,8.16,22.36,12.92,17.64,10.32,22.4,14.64,14.44,6.64,2.64,16.84
